lat,lon,kg_class,ttc,landcover_crop_frac,koppen_geiger,ocs,clay,ocs_q05,ocs_q95,clay_q05,clay_q95
21.00718179086781,94.90273558341488,3,26.54963470159604,0.6491946508644495,3,41,321.1666564941406,9.0,96.0,22.0,876.6666666666666
-21.842349122672957,-50.04944072499242,3,21.377082786032933,0.9299852512184932,3,34,313.0,10.0,87.0,25.666666666666668,796.5
20.683910341796143,80.88905627533578,3,13.491665388705057,0.996062166182529,3,38,390.0,9.0,83.0,39.333333333333336,878.1666666666666
11.251270664570445,9.796239236224732,3,16.59709007597414,0.8746686873494138,3,27,159.0,7.0,55.0,24.0,524.5
11.484989987185756,9.274814254540038,3,18.94352510571289,1.0,3,26,142.0,8.0,47.0,20.0,405.0
-3.4273631699016778,31.49917902356276,3,17.833741588572913,1.0,3,47,217.8333282470703,14.0,94.0,36.166666666666664,548.8333333333334
10.191275457650551,37.01510040397847,3,26.250168836219206,0.8434998630781856,3,69,438.6666564941406,18.0,156.0,97.33333333333333,800.1666666666666
-10.218582992501858,16.928508943796665,3,13.946360617366176,0.8582516375406641,3,27,166.3333282470703,11.0,52.0,27.333333333333332,608.0
8.664474797849632,9.113497355729525,3,27.267308321413537,0.698767038336955,3,24,167.0,11.0,46.0,36.5,459.1666666666667
-8.762913912705503,34.23014654554358,3,37.4657498152848,0.9404348763827696,3,26,215.3333282470703,9.0,53.0,57.833333333333336,486.3333333333333
-13.704061626433097,32.25432332786276,3,25.98407509891549,0.6363422216438106,3,32,248.0,9.0,70.0,33.166666666666664,588.8333333333334
11.035971888406912,0.2918303275438189,3,17.61849589923175,1.0,3,26,232.1666717529297,8.0,54.0,35.0,669.8333333333334
12.383035102945538,-6.01416349572354,3,32.633872960483686,1.0,3,28,253.6666717529297,7.0,54.0,27.333333333333332,740.5
8.969958892819102,17.52170315693657,3,16.890593986785206,0.9655672984600062,3,25,279.5,10.0,54.0,22.333333333333332,779.6666666666666
7.9455294759015,10.981985551952846,3,12.998422391123912,1.0,3,31,206.3333282470703,9.0,65.0,22.5,624.0
-8.58318092654426,34.03262620528014,3,18.349927684844623,0.6293133598607967,3,32,357.3333435058594,9.0,73.0,37.0,869.8333333333334
10.227474440002428,8.736239570203793,3,25.106070918340738,0.6763869340188987,3,20,226.0,5.0,60.0,74.33333333333333,451.1666666666667
